candidate,region,region_eng,percent_votes,rating,num_voters_per_region
Шевченко Ігор Анатолійович,Чернівецька,Chernivetska,0.15,15,385533
Шевченко Ігор Анатолійович,Хмельницька,Khmelnytska,0.11,18,650602
Шевченко Ігор Анатолійович,Тернопільська,Ternopilska,0.11,17,536680
Шевченко Ігор Анатолійович,Львівська,Lvivska,0.1,18,1324932
Шевченко Ігор Анатолійович,Житомирська,Zhytomyrska,0.1,20,618835
Шевченко Ігор Анатолійович,Кіровоградська,Kirovohradska,0.1,20,453544
Шевченко Ігор Анатолійович,Вінницька,Vinnytska,0.1,20,799770
Шевченко Ігор Анатолійович,Миколаївська,Mykolaivska,0.08,21,525684
Шевченко Ігор Анатолійович,Херсонська,Khersonska,0.07,23,469391
Шевченко Ігор Анатолійович,Черкаська,Cherkaska,0.07,21,615327
Шевченко Ігор Анатолійович,Полтавська,Poltavska,0.07,24,735908
Шевченко Ігор Анатолійович,Київська,Kyivska,0.07,23,983279
Шевченко Ігор Анатолійович,Сумська,Sumska,0.06,25,557247
Шевченко Ігор Анатолійович,Чернігівська,Chernihivska,0.06,24,530039
Шевченко Ігор Анатолійович,Одеська,Odeska,0.06,25,1026868
Шевченко Ігор Анатолійович,м.Київ,Kyiv,0.06,24,1462690
Шевченко Ігор Анатолійович,Запорізька,Zaporizka,0.05,23,872526
Шевченко Ігор Анатолійович,Дніпропетровська,Dnipropetrovska,0.04,25,1647398
Шевченко Ігор Анатолійович,Харківська,Kharkivska,0.04,24,1324847
Шевченко Ігор Анатолійович,Луганська,Luhanska,0.04,24,302797
Шевченко Ігор Анатолійович,Донецька,Donetska,0.04,27,848542
Шевченко Олександр Леонідович,Івано-Франківська,Ivano-Frankivska,3.74,8,650861
Шевченко Олександр Леонідович,Волинська,Volynska,1.66,9,520163
Шевченко Олександр Леонідович,Закарпатська,Zakarpatska,1.36,9,443329
Шевченко Олександр Леонідович,Рівненська,Rivnenska,1.12,9,552041
Шевченко Олександр Леонідович,Чернівецька,Chernivetska,0.86,11,385533
Шевченко Олександр Леонідович,Тернопільська,Ternopilska,0.8,10,536680
Шевченко Олександр Леонідович,Львівська,Lvivska,0.64,10,1324932
Шевченко Олександр Леонідович,Хмельницька,Khmelnytska,0.61,12,650602
Шевченко Олександр Леонідович,Житомирська,Zhytomyrska,0.56,11,618835
Шевченко Олександр Леонідович,Вінницька,Vinnytska,0.54,11,799770
Шевченко Олександр Леонідович,Черкаська,Cherkaska,0.48,11,615327
Шевченко Олександр Леонідович,Кіровоградська,Kirovohradska,0.46,11,453544
Шевченко Олександр Леонідович,Київська,Kyivska,0.46,11,983279
Шевченко Олександр Леонідович,Полтавська,Poltavska,0.46,12,735908
Шевченко Олександр Леонідович,Сумська,Sumska,0.42,11,557247
Шевченко Олександр Леонідович,Миколаївська,Mykolaivska,0.37,11,525684
Шевченко Олександр Леонідович,Чернігівська,Chernihivska,0.36,11,530039
Шевченко Олександр Леонідович,Херсонська,Khersonska,0.33,11,469391
Шевченко Олександр Леонідович,м.Київ,Kyiv,0.3,13,1462690
Шевченко Олександр Леонідович,Одеська,Odeska,0.22,11,1026868
Шевченко Олександр Леонідович,Луганська,Luhanska,0.2,11,302797
Шевченко Олександр Леонідович,Запорізька,Zaporizka,0.19,11,872526
Шевченко Олександр Леонідович,Дніпропетровська,Dnipropetrovska,0.16,12,1647398
Шевченко Олександр Леонідович,Харківська,Kharkivska,0.14,13,1324847
Шевченко Олександр Леонідович,Донецька,Donetska,0.1,14,848542
